name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
canada,currency,2.63,-0.005,2.785,0.0,12:22:58,29-10-2024
euro ocoña,currency,4.21,-0.007,4.23,-0.005,12:22:58,29-10-2024
Libra,currency,4.97,-0.03,5.08,-0.04,12:22:58,29-10-2024
scotiabank,bank,3.681,0.006,3.852,-0.001,12:42:22,29-10-2024
bbva,bank,3.705,-0.001,3.832,-0.002,12:42:22,29-10-2024
bcp,bank,3.726,-0.001,3.812,-0.002,12:42:22,29-10-2024
nacion,bank,3.73,0.0,3.8,0.0,12:42:22,29-10-2024
Interbank,bank,3.749,0.001,3.79,-0.002,12:42:22,29-10-2024
Yuan,currency,0.495,0.0,0.58,0.005,12:42:22,29-10-2024
canada,currency,2.63,-0.005,2.785,0.0,12:42:22,29-10-2024
euro ocoña,currency,4.21,-0.007,4.23,-0.005,12:42:22,29-10-2024
Libra,currency,4.97,-0.03,5.08,-0.04,12:42:22,29-10-2024
scotiabank,bank,3.681,0.006,3.852,-0.001,13:32:33,29-10-2024
bbva,bank,3.705,-0.001,3.832,-0.002,13:32:33,29-10-2024
bcp,bank,3.726,-0.001,3.812,-0.002,13:32:33,29-10-2024
nacion,bank,3.73,0.0,3.8,0.0,13:32:33,29-10-2024
Interbank,bank,3.749,0.001,3.79,-0.002,13:32:33,29-10-2024
Yuan,currency,0.495,0.0,0.58,0.005,13:32:33,29-10-2024
canada,currency,2.63,-0.005,2.785,0.0,13:32:33,29-10-2024
euro ocoña,currency,4.21,-0.007,4.23,-0.005,13:32:33,29-10-2024
Libra,currency,4.97,-0.03,5.08,-0.04,13:32:33,29-10-2024
