name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
Libra,currency,4.97,0.01,5.1,0.03,10:24:00,05-09-2024
scotiabank,bank,3.705,-0.002,3.875,-0.007,10:40:42,05-09-2024
bbva,bank,3.717,0.01,3.864,-0.036,10:40:42,05-09-2024
Interbank,bank,3.725,0.005,3.846,-0.009,10:40:42,05-09-2024
bcp,bank,3.748,-0.005,3.833,-0.006,10:40:42,05-09-2024
nacion,bank,3.75,0.0,3.82,0.0,10:40:42,05-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:40:42,05-09-2024
canada,currency,2.76,0.01,2.865,0.005,10:40:42,05-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,10:40:42,05-09-2024
Libra,currency,4.97,0.01,5.1,0.03,10:40:42,05-09-2024
scotiabank,bank,3.705,-0.002,3.875,-0.007,11:28:37,05-09-2024
bbva,bank,3.717,0.01,3.864,-0.036,11:28:37,05-09-2024
Interbank,bank,3.725,0.005,3.846,-0.009,11:28:37,05-09-2024
bcp,bank,3.748,-0.005,3.833,-0.006,11:28:37,05-09-2024
nacion,bank,3.75,0.0,3.82,0.0,11:28:37,05-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,11:28:37,05-09-2024
canada,currency,2.76,0.01,2.865,0.005,11:28:37,05-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,11:28:37,05-09-2024
Libra,currency,4.97,0.01,5.1,0.03,11:28:37,05-09-2024
scotiabank,bank,3.705,-0.002,3.875,-0.007,11:45:11,05-09-2024
bbva,bank,3.717,0.01,3.864,-0.036,11:45:11,05-09-2024
Interbank,bank,3.725,0.005,3.846,-0.009,11:45:11,05-09-2024
bcp,bank,3.748,-0.005,3.833,-0.006,11:45:11,05-09-2024
nacion,bank,3.75,0.0,3.82,0.0,11:45:11,05-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,11:45:11,05-09-2024
canada,currency,2.76,0.01,2.865,0.005,11:45:11,05-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,11:45:11,05-09-2024
Libra,currency,4.97,0.01,5.1,0.03,11:45:11,05-09-2024
scotiabank,bank,3.708,0.003,3.879,0.004,12:20:33,05-09-2024
bbva,bank,3.72,0.003,3.868,0.004,12:20:33,05-09-2024
Interbank,bank,3.723,-0.002,3.845,-0.001,12:20:33,05-09-2024
bcp,bank,3.749,-0.045,3.837,0.0,12:20:33,05-09-2024
nacion,bank,3.75,0.0,3.82,0.0,12:20:33,05-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,12:20:33,05-09-2024
canada,currency,2.76,0.01,2.865,0.005,12:20:33,05-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,12:20:33,05-09-2024
Libra,currency,4.97,0.01,5.1,0.03,12:20:33,05-09-2024
scotiabank,bank,3.708,0.003,3.879,0.004,12:40:01,05-09-2024
bbva,bank,3.72,0.003,3.868,0.004,12:40:01,05-09-2024
Interbank,bank,3.723,-0.002,3.845,-0.001,12:40:01,05-09-2024
bcp,bank,3.749,-0.045,3.837,0.0,12:40:01,05-09-2024
nacion,bank,3.75,0.0,3.82,0.0,12:40:01,05-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,12:40:01,05-09-2024
canada,currency,2.76,0.01,2.865,0.005,12:40:01,05-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,12:40:01,05-09-2024
Libra,currency,4.97,0.01,5.1,0.03,12:40:01,05-09-2024
scotiabank,bank,3.708,0.003,3.879,0.004,13:29:23,05-09-2024
bbva,bank,3.72,0.003,3.868,0.004,13:29:23,05-09-2024
Interbank,bank,3.723,-0.002,3.845,-0.001,13:29:23,05-09-2024
bcp,bank,3.749,-0.045,3.837,0.0,13:29:23,05-09-2024
nacion,bank,3.75,0.0,3.82,0.0,13:29:23,05-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,13:29:23,05-09-2024
canada,currency,2.76,0.01,2.865,0.005,13:29:23,05-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,13:29:23,05-09-2024
Libra,currency,4.97,0.01,5.1,0.03,13:29:23,05-09-2024
scotiabank,bank,3.708,0.003,3.879,0.004,13:43:36,05-09-2024
bbva,bank,3.72,0.003,3.868,0.004,13:43:36,05-09-2024
Interbank,bank,3.723,-0.002,3.845,-0.001,13:43:36,05-09-2024
bcp,bank,3.749,-0.045,3.837,0.0,13:43:36,05-09-2024
nacion,bank,3.75,0.0,3.82,0.0,13:43:36,05-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,13:43:36,05-09-2024
canada,currency,2.76,0.01,2.865,0.005,13:43:36,05-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,13:43:36,05-09-2024
Libra,currency,4.97,0.01,5.1,0.03,13:43:36,05-09-2024
bbva,bank,3.696,-0.024,3.87,0.002,14:17:42,05-09-2024
scotiabank,bank,3.698,-0.01,3.881,0.002,14:17:42,05-09-2024
Interbank,bank,3.71,-0.013,3.85,0.005,14:17:42,05-09-2024
bcp,bank,3.745,-0.004,3.834,-0.003,14:17:42,05-09-2024
nacion,bank,3.75,0.0,3.82,0.0,14:17:42,05-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,14:17:42,05-09-2024
canada,currency,2.76,0.01,2.865,0.005,14:17:42,05-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,14:17:42,05-09-2024
Libra,currency,4.97,0.01,5.1,0.03,14:17:42,05-09-2024
bbva,bank,3.696,-0.024,3.87,0.002,14:39:48,05-09-2024
scotiabank,bank,3.698,-0.01,3.881,0.002,14:39:48,05-09-2024
Interbank,bank,3.71,-0.013,3.85,0.005,14:39:48,05-09-2024
bcp,bank,3.745,-0.004,3.834,-0.003,14:39:48,05-09-2024
nacion,bank,3.75,0.0,3.82,0.0,14:39:48,05-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,14:39:48,05-09-2024
canada,currency,2.76,0.01,2.865,0.005,14:39:48,05-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,14:39:48,05-09-2024
Libra,currency,4.97,0.01,5.1,0.03,14:39:48,05-09-2024
bbva,bank,3.696,-0.024,3.87,0.002,15:23:39,05-09-2024
scotiabank,bank,3.698,-0.01,3.881,0.002,15:23:39,05-09-2024
Interbank,bank,3.71,-0.013,3.85,0.005,15:23:39,05-09-2024
bcp,bank,3.745,-0.004,3.834,-0.003,15:23:39,05-09-2024
nacion,bank,3.75,0.0,3.82,0.0,15:23:39,05-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,15:23:39,05-09-2024
canada,currency,2.76,0.01,2.865,0.005,15:23:39,05-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,15:23:39,05-09-2024
Libra,currency,4.97,0.01,5.1,0.03,15:23:39,05-09-2024
