name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
euro ocoña,currency,4.34,0.01,4.36,0.01,14:17:47,24-09-2024
Libra,currency,5.14,-0.01,5.34,0.0,14:17:47,24-09-2024
bbva,bank,3.66,-0.035,3.836,0.0,14:40:10,24-09-2024
scotiabank,bank,3.675,-0.002,3.851,0.003,14:40:10,24-09-2024
Interbank,bank,3.71,-0.007,3.835,0.011,14:40:10,24-09-2024
bcp,bank,3.72,0.0,3.806,0.0,14:40:10,24-09-2024
nacion,bank,3.73,0.01,3.8,-0.1,14:40:10,24-09-2024
Yuan,currency,0.482,0.012,0.56,0.0,14:40:10,24-09-2024
canada,currency,2.75,0.03,2.86,0.03,14:40:10,24-09-2024
euro ocoña,currency,4.34,0.01,4.36,0.01,14:40:10,24-09-2024
Libra,currency,5.14,-0.01,5.34,0.0,14:40:10,24-09-2024
bbva,bank,3.66,-0.035,3.836,0.0,15:25:32,24-09-2024
scotiabank,bank,3.675,-0.002,3.851,0.003,15:25:32,24-09-2024
Interbank,bank,3.71,-0.007,3.835,0.011,15:25:32,24-09-2024
bcp,bank,3.72,0.0,3.806,0.0,15:25:32,24-09-2024
nacion,bank,3.73,0.01,3.8,-0.1,15:25:32,24-09-2024
Yuan,currency,0.482,0.012,0.56,0.0,15:25:32,24-09-2024
canada,currency,2.75,0.03,2.86,0.03,15:25:32,24-09-2024
euro ocoña,currency,4.34,0.01,4.36,0.01,15:25:32,24-09-2024
Libra,currency,5.14,-0.01,5.34,0.0,15:25:32,24-09-2024
bbva,bank,3.66,-0.035,3.836,0.0,15:42:05,24-09-2024
scotiabank,bank,3.675,-0.002,3.851,0.003,15:42:05,24-09-2024
Interbank,bank,3.71,-0.007,3.835,0.011,15:42:05,24-09-2024
bcp,bank,3.72,0.0,3.806,0.0,15:42:05,24-09-2024
nacion,bank,3.73,0.01,3.8,-0.1,15:42:05,24-09-2024
Yuan,currency,0.482,0.012,0.56,0.0,15:42:05,24-09-2024
canada,currency,2.75,0.03,2.86,0.03,15:42:05,24-09-2024
euro ocoña,currency,4.34,0.01,4.36,0.01,15:42:05,24-09-2024
Libra,currency,5.14,-0.01,5.34,0.0,15:42:05,24-09-2024
bbva,bank,3.66,-0.035,3.836,0.0,16:21:33,24-09-2024
scotiabank,bank,3.675,-0.002,3.851,0.003,16:21:33,24-09-2024
Interbank,bank,3.71,-0.007,3.835,0.011,16:21:33,24-09-2024
bcp,bank,3.72,0.0,3.806,0.0,16:21:33,24-09-2024
nacion,bank,3.73,0.01,3.8,-0.1,16:21:33,24-09-2024
Yuan,currency,0.482,0.012,0.56,0.0,16:21:33,24-09-2024
canada,currency,2.75,0.03,2.86,0.03,16:21:33,24-09-2024
euro ocoña,currency,4.34,0.01,4.36,0.01,16:21:33,24-09-2024
Libra,currency,5.14,-0.01,5.34,0.0,16:21:33,24-09-2024
bbva,bank,3.66,-0.035,3.836,0.0,16:40:59,24-09-2024
scotiabank,bank,3.675,-0.002,3.851,0.003,16:40:59,24-09-2024
Interbank,bank,3.71,-0.007,3.835,0.011,16:40:59,24-09-2024
bcp,bank,3.72,0.0,3.806,0.0,16:40:59,24-09-2024
nacion,bank,3.73,0.01,3.8,-0.1,16:40:59,24-09-2024
Yuan,currency,0.482,0.012,0.56,0.0,16:40:59,24-09-2024
canada,currency,2.75,0.03,2.86,0.03,16:40:59,24-09-2024
euro ocoña,currency,4.34,0.01,4.36,0.01,16:40:59,24-09-2024
Libra,currency,5.14,-0.01,5.34,0.0,16:40:59,24-09-2024
